pos x,pos y,ori,major axis len,minor axis len,body area,fg area,img contrast,min fg dist,wing l x,wing l y,wing r x,wing r y,wing l ang,wing l len,wing r ang,wing r len,leg 1 x,leg 1 y,leg 2 x,leg 2 y,leg 3 x,leg 3 y,leg 4 x,leg 4 y,leg 5 x,leg 5 y,leg 6 x,leg 6 y,leg 1 ang,leg 2 ang,leg 3 ang,leg 4 ang,leg 5 ang,leg 6 ang,vel,ang_vel,min_wing_ang,max_wing_ang,mean_wing_length,axis_ratio,fg_body_ratio,contrast,dist_to_wall
262.5,110.5,2.3562,10.48,4.1028,32,35,1.3447,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6493,0.7358,NaN,NaN,NaN,2.5577,1.0867,1.3091,13.211
262.5,110.5,2.3562,10.48,4.1028,32,34,1.3622,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.32465,0.3679,NaN,NaN,NaN,2.5544,1.0703,1.3638,13.509
262.5,110.5,2.3562,10.48,4.1028,32,34,1.3859,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.62296,0,NaN,NaN,NaN,2.5549,1.0719,1.2972,13.211
262.33,110.33,2.3562,10.141,3.9665,30,33,1.0548,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2459,0,NaN,NaN,NaN,2.5561,1.0906,1.139,13.211
262.33,110.33,2.3562,10.141,3.9665,30,33,1.0607,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.62296,0,NaN,NaN,NaN,2.5567,1.1,1.0625,13.211
262.33,110.33,2.3562,10.141,3.9665,30,33,1.0737,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,2.5567,1.1,1.0732,13.211
262.33,110.33,2.3562,10.141,3.9665,30,33,1.0848,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.75557,0.12991,NaN,NaN,NaN,2.4853,1.0902,1.081,13.211
262.48,110.09,2.3666,10.086,4.4406,33,35,1.0804,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4015,0.66901,NaN,NaN,NaN,2.3599,1.0714,1.0773,13.211
262.32,110.06,2.3339,10.015,4.2788,31,33,1.0633,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.43451,1.2276,NaN,NaN,NaN,2.3773,1.0724,1.0711,13.211
262.33,110.33,2.3562,10.141,3.9665,30,33,1.0771,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.81846,1.503,NaN,NaN,NaN,2.4124,1.0813,1.0743,13.211
262.39,110.12,2.3134,9.8759,4.4981,33,35,1.0796,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.53888,1.3497,NaN,NaN,NaN,2.2859,1.0705,1.077,13.211
262.39,110.12,2.3134,9.8759,4.4981,33,35,1.0717,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.60491,0.9091,NaN,NaN,NaN,2.2031,1.0602,1.0966,13.211
262.5,110.18,2.3433,10.072,4.5258,34,36,1.1633,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.63216,0.74775,NaN,NaN,NaN,2.2181,1.0593,1.1424,13.211
262.5,110.18,2.3433,10.072,4.5258,34,36,1.1713,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25327,0.66513,NaN,NaN,NaN,2.237,1.0593,1.1564,13.211
262.48,110.09,2.3666,10.086,4.4406,33,35,1.1199,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.71362,0.93249,NaN,NaN,NaN,2.2488,1.0606,1.1361,13.211
262.38,110.03,2.3386,9.8634,4.4288,32,34,1.1333,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.64644,1.3064,NaN,NaN,NaN,2.2303,1.0616,1.1289,13.211
262.39,110.12,2.3134,9.8759,4.4981,33,35,1.1292,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2092,1.1476,NaN,NaN,NaN,2.2965,1.0621,1.1393,13.211
262.39,110.45,2.3268,10.332,4.0236,31,33,1.1656,4.2426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2676,1.2143,NaN,NaN,NaN,2.4056,1.0548,1.1912,13.211
262.38,110.56,2.3719,10.217,4.4595,34,35,1.3044,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4005,1.986,NaN,NaN,NaN,2.3748,1.0543,1.2487,13.347
262.19,110.5,2.3167,10.084,4.2922,32,35,1.2203,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21834,2.4371,NaN,NaN,NaN,2.386,1.0699,1.2603,13.347
262.5,110.5,2.3562,10.48,4.1028,32,34,1.2962,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1474,1.676,NaN,NaN,NaN,2.5031,1.0703,1.2774,13.347
262.5,110.5,2.3562,10.48,4.1028,32,34,1.2969,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.82593,0.49314,NaN,NaN,NaN,2.5544,1.0625,1.2967,13.509
262.5,110.5,2.3562,10.48,4.1028,32,34,1.297,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2281,0,NaN,NaN,NaN,2.6496,1.054,1.2753,13.211
262.17,110.17,2.3562,11.728,3.9952,35,36,1.2104,5.3852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3781,0.19659,NaN,NaN,NaN,2.679,1.0446,1.2449,13.211
262.38,110.56,2.3719,10.217,4.4595,34,36,1.2619,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2048,0.39318,NaN,NaN,NaN,2.4521,1.0439,1.2471,13.211
262.38,110.56,2.3719,10.217,4.4595,34,35,1.2541,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1658,0.19659,NaN,NaN,NaN,2.2911,1.0368,1.2621,13.347
262.38,110.56,2.3719,10.217,4.4595,34,35,1.2784,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.34764,0.19659,NaN,NaN,NaN,2.3569,1.0455,1.2742,13.347
262.5,110.5,2.3562,10.48,4.1028,32,35,1.2859,5.3852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.69528,0.39318,NaN,NaN,NaN,2.4885,1.0699,1.286,13.347
262.5,110.5,2.3562,10.48,4.1028,32,34,1.2937,5.3852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1531,0.24363,NaN,NaN,NaN,2.5739,1.0547,1.2563,13.211
262.08,110.24,2.36,11.43,4.3418,37,37,1.1519,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.5972,0.094081,NaN,NaN,NaN,2.6131,1.0156,1.1931,13.211
262.08,110.24,2.36,11.43,4.3418,37,37,1.1748,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5024e-13,0.094081,NaN,NaN,NaN,2.6131,1.0234,1.1921,13.211
262.5,110.5,2.3562,10.48,4.1028,32,35,1.267,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2002,0.7115,NaN,NaN,NaN,2.5971,1.0635,1.2178,13.211
262.43,110.3,2.4056,10.376,3.92,30,32,1.1625,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.72112,1.8993,NaN,NaN,NaN,2.6959,1.0639,1.1825,13.211
262.17,110.17,2.3562,11.728,3.9952,35,36,1.1379,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.77112,1.8523,NaN,NaN,NaN,2.768,1.0466,1.181,13.211
262.5,110.5,2.3562,10.48,4.1028,32,34,1.2859,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7444,0.61742,NaN,NaN,NaN,2.6496,1.054,1.2487,13.211
262.5,110.5,2.3562,10.48,4.1028,32,34,1.2851,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,2.6496,1.054,1.2546,13.211
262.17,110.17,2.3562,11.728,3.9952,35,36,1.1621,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2281,0,NaN,NaN,NaN,2.7449,1.0455,1.2231,13.211
262.5,110.5,2.3562,10.48,4.1028,32,34,1.2833,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2281,0,NaN,NaN,NaN,2.6496,1.0462,1.2559,13.211
262.5,110.5,2.3562,10.48,4.1028,32,33,1.2951,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.95694,0.56467,NaN,NaN,NaN,2.501,1.0533,1.2704,13.374
262.5,110.32,2.311,10.397,4.4416,34,37,1.2083,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5924,1.694,NaN,NaN,NaN,2.5428,1.0519,1.2213,13.211
262.17,110.17,2.3562,11.728,3.9952,35,35,1.1733,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4473,1.9832,NaN,NaN,NaN,2.7909,1.0221,1.1886,13.211
262.12,110.06,2.3793,11.57,3.9192,34,34,1.1993,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5242,1.1431,NaN,NaN,NaN,2.9479,1.0074,1.1948,13.211
262.12,110.06,2.3793,11.57,3.9192,34,35,1.2073,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.93449,0.3679,NaN,NaN,NaN,2.856,1.047,1.2007,13.211
262.45,110.39,2.3856,10.332,4.0236,31,35,1.1889,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4754,0.1574,NaN,NaN,NaN,2.6639,1.0961,1.1946,13.211
262.45,110.39,2.3856,10.332,4.0236,31,34,1.1932,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2377,0.078699,NaN,NaN,NaN,2.5679,1.1048,1.1903,13.211
262.45,110.39,2.3856,10.332,4.0236,31,34,1.1859,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.57118,0.52924,NaN,NaN,NaN,2.4823,1.0799,1.2011,13.211
262.5,110.18,2.3433,10.072,4.5258,34,35,1.2395,5.6569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1424,1.0585,NaN,NaN,NaN,2.3111,1.0463,1.2151,13.211
