pos x,pos y,ori,major axis len,minor axis len,body area,fg area,img contrast,min fg dist,wing l x,wing l y,wing r x,wing r y,wing l ang,wing l len,wing r ang,wing r len,leg 1 x,leg 1 y,leg 2 x,leg 2 y,leg 3 x,leg 3 y,leg 4 x,leg 4 y,leg 5 x,leg 5 y,leg 6 x,leg 6 y,leg 1 ang,leg 2 ang,leg 3 ang,leg 4 ang,leg 5 ang,leg 6 ang,vel,ang_vel,min_wing_ang,max_wing_ang,mean_wing_length,axis_ratio,fg_body_ratio,contrast,dist_to_wall
253.04,251,1.2268,6.7121,5.6966,28,31,1.0848,63.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27343,1.1456,NaN,NaN,NaN,1.191,1.1062,1.0984,12.861
253.03,251.1,1.3185,6.9257,5.6349,29,32,1.1391,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12513,2.9257,NaN,NaN,NaN,1.1943,1.1063,1.1124,12.861
253.07,250.93,1.2677,6.605,5.7907,27,30,1.0866,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.69615,2.4144,NaN,NaN,NaN,1.1627,1.1185,1.1122,12.861
253.07,250.93,1.2677,6.605,5.7907,27,31,1.1364,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.38598,2.2975,NaN,NaN,NaN,1.1444,1.1403,1.1215,12.861
253,250.96,1.4008,6.6399,5.746,26,30,1.1265,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21723,4.9892,NaN,NaN,NaN,1.1481,1.1603,1.1291,12.861
253.07,250.93,1.2677,6.605,5.7907,27,32,1.1272,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21723,4.9892,NaN,NaN,NaN,1.1444,1.1774,1.1279,12.861
253.07,250.93,1.2677,6.605,5.7907,27,32,1.1307,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21723,1.6631,NaN,NaN,NaN,1.1406,1.1759,1.1252,12.861
253.07,250.93,1.2677,6.605,5.7907,27,31,1.1123,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,1.1406,1.1667,1.1177,12.861
253.07,250.93,1.2677,6.605,5.7907,27,32,1.1154,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,1.1406,1.1759,1.115,12.861
253.07,250.93,1.2677,6.605,5.7907,27,32,1.117,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21723,1.6631,NaN,NaN,NaN,1.1444,1.187,1.1166,12.861
253,250.96,1.4008,6.6399,5.746,26,31,1.117,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21723,4.9892,NaN,NaN,NaN,1.1481,1.1887,1.1179,12.861
253.07,250.93,1.2677,6.605,5.7907,27,32,1.1204,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21723,4.9892,NaN,NaN,NaN,1.1444,1.1777,1.1191,12.861
253.07,250.93,1.2677,6.605,5.7907,27,31,1.1183,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21723,1.6631,NaN,NaN,NaN,1.1406,1.1574,1.1191,12.861
253.07,250.93,1.2677,6.605,5.7907,27,31,1.1194,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,1.1406,1.1481,1.1184,12.861
253.07,250.93,1.2677,6.605,5.7907,27,31,1.1165,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,1.1406,1.1481,1.1172,12.861
253.07,250.93,1.2677,6.605,5.7907,27,31,1.1165,63.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2256,1.4334,NaN,NaN,NaN,1.1792,1.1278,1.0984,12.861
252.8,251.3,1.1531,7.3592,5.6829,30,32,1.0443,63.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2526,3.7286,NaN,NaN,NaN,1.2581,1.0865,1.0727,12.861
252.87,251.26,1.0841,7.3975,5.6824,31,33,1.0856,63.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21787,5.4521,NaN,NaN,NaN,1.2598,1.086,1.0768,12.861
253.07,250.93,1.2677,6.605,5.7907,27,31,1.0916,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0679,7.1152,NaN,NaN,NaN,1.1847,1.1287,1.0933,12.861
253,250.96,1.4008,6.6399,5.746,26,30,1.1044,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.70472,5.6213,NaN,NaN,NaN,1.1518,1.162,1.1005,12.861
253,250.96,1.4008,6.6399,5.746,26,31,1.1015,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.71686,6.7751,NaN,NaN,NaN,1.2196,1.1998,1.1053,12.861
253.3,250.78,1.8098,6.7585,4.7879,23,29,1.1138,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.47904,12.249,NaN,NaN,NaN,1.2762,1.241,1.1024,12.861
252.88,251.17,1.9717,6.2844,5.5808,24,30,1.0807,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1381,9.1614,NaN,NaN,NaN,1.1975,1.2527,1.0911,12.861
252.88,251.17,1.9717,6.2844,5.5808,24,30,1.0894,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9331,9.1614,NaN,NaN,NaN,1.1335,1.226,1.0877,12.861
253,250.96,1.4008,6.6399,5.746,26,30,1.0916,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2698,14.273,NaN,NaN,NaN,1.1482,1.1683,1.0931,12.861
253,250.96,1.4008,6.6399,5.746,26,29,1.1,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.59065,14.541,NaN,NaN,NaN,1.1994,1.1134,1.0956,12.861
252.66,251.21,0.80844,7.7914,5.8541,29,31,1.0909,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4872,20.091,NaN,NaN,NaN,1.2425,1.08,1.0894,12.861
252.93,251.1,1.231,6.8353,5.9313,30,32,1.0759,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.31827,24.59,NaN,NaN,NaN,1.2442,1.0828,1.0791,12.861
252.65,251.16,0.70133,7.8643,5.8642,31,35,1.0736,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.78918,18.525,NaN,NaN,NaN,1.2939,1.1054,1.0754,12.861
252.65,251.16,0.70133,7.8643,5.8642,31,34,1.0785,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.77867,6.6211,NaN,NaN,NaN,1.3411,1.0968,1.0788,12.861
252.65,251.16,0.70133,7.8643,5.8642,31,33,1.0845,62.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6493,4.7851,NaN,NaN,NaN,1.3313,1.0887,1.0826,12.861
252.87,251.26,1.0841,7.3975,5.6824,31,35,1.0829,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4364,19.661,NaN,NaN,NaN,1.2526,1.1506,1.0898,12.861
252.96,251.12,1.8914,6.1671,5.7877,25,32,1.1086,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1679,24.967,NaN,NaN,NaN,1.1246,1.2423,1.1056,12.861
252.96,251.12,1.8914,6.1671,5.7877,25,32,1.1221,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.59478,17.253,NaN,NaN,NaN,1.1064,1.2531,1.1067,12.861
253.03,251.1,1.3185,6.9257,5.6349,29,34,1.0742,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.40332,14.323,NaN,NaN,NaN,1.1882,1.1993,1.0862,12.861
253.03,251.1,1.3185,6.9257,5.6349,29,34,1.0742,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.20166,7.1615,NaN,NaN,NaN,1.2291,1.1638,1.0931,12.861
253.03,251.1,1.3185,6.9257,5.6349,29,33,1.1497,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1.1102e-14,NaN,NaN,NaN,1.2291,1.1552,1.112,12.861
253.03,251.1,1.3185,6.9257,5.6349,29,34,1.0742,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.59478,2.9296,NaN,NaN,NaN,1.2473,1.1529,1.0942,12.861
252.87,251.26,1.0841,7.3975,5.6824,31,35,1.0785,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1896,5.8592,NaN,NaN,NaN,1.2836,1.1399,1.076,12.861
252.87,251.26,1.0841,7.3975,5.6824,31,35,1.0728,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.59478,2.9296,NaN,NaN,NaN,1.3018,1.129,1.0778,12.861
252.87,251.26,1.0841,7.3975,5.6824,31,35,1.0871,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1.1102e-14,NaN,NaN,NaN,1.3018,1.129,1.0829,12.861
252.87,251.26,1.0841,7.3975,5.6824,31,35,1.0847,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1.1102e-14,NaN,NaN,NaN,1.3018,1.129,1.084,12.861
252.87,251.26,1.0841,7.3975,5.6824,31,35,1.0794,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8547,3.9583,NaN,NaN,NaN,1.2653,1.1641,1.0826,12.861
253,250.96,1.4008,6.6399,5.746,26,33,1.0868,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8792,9.5796,NaN,NaN,NaN,1.1884,1.2317,1.0842,12.861
253.07,250.93,1.2677,6.605,5.7907,27,34,1.0841,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4554,10.451,NaN,NaN,NaN,1.1641,1.2282,1.0857,12.861
252.97,251.28,1.0144,7.3113,5.9942,32,36,1.0881,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4649,10.27,NaN,NaN,NaN,1.2343,1.142,1.0755,12.861
252.59,251.38,0.83252,7.9631,5.8684,34,36,1.0419,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7229,7.7142,NaN,NaN,NaN,1.3226,1.0827,1.0555,12.861
252.59,251.38,0.83252,7.9631,5.8684,34,37,1.0499,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.50239,4.4776,NaN,NaN,NaN,1.3292,1.0901,1.0428,12.861
252.78,251.25,1.0088,7.3324,5.8853,32,36,1.0296,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4287,5.3488,NaN,NaN,NaN,1.2876,1.1168,1.0327,12.861
252.87,251.26,1.0841,7.3975,5.6824,31,35,1.0217,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23808,7.2317,NaN,NaN,NaN,1.3016,1.1178,1.0328,12.861
252.59,251.38,0.83252,7.9631,5.8684,34,37,1.0584,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4287,7.2317,NaN,NaN,NaN,1.3432,1.0984,1.045,12.861
252.59,251.38,0.83252,7.9631,5.8684,34,37,1.0418,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4491,8.1264,NaN,NaN,NaN,1.3058,1.1078,1.0398,12.861
252.93,251.1,1.231,6.8353,5.9313,30,35,1.0171,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7956,12.74,NaN,NaN,NaN,1.2269,1.1288,1.0243,12.861
252.78,251.25,1.0088,7.3324,5.8853,32,35,1.0212,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.11781,10.536,NaN,NaN,NaN,1.2225,1.112,1.0224,12.861
252.78,251.25,1.0088,7.3324,5.8853,32,35,1.0302,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.56457,2.7775,NaN,NaN,NaN,1.2459,1.0938,1.0285,12.861
252.78,251.25,1.0088,7.3324,5.8853,32,35,1.0324,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.61855,2.2037,NaN,NaN,NaN,1.2737,1.085,1.0326,12.861
252.59,251.38,0.83252,7.9631,5.8684,34,36,1.0355,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2371,4.4074,NaN,NaN,NaN,1.3292,1.0749,1.0316,12.861
252.59,251.38,0.83252,7.9631,5.8684,34,37,1.0232,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.61855,2.2037,NaN,NaN,NaN,1.3569,1.0809,1.0279,12.861
252.59,251.38,0.83252,7.9631,5.8684,34,37,1.0296,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.61855,2.2037,NaN,NaN,NaN,1.3292,1.0974,1.0301,12.861
252.78,251.25,1.0088,7.3324,5.8853,32,36,1.0379,61.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2371,4.4074,NaN,NaN,NaN,1.2737,1.108,1.0357,12.861
